image_path,width,height,class_id,xmin,ymin,xmax,ymax
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0053.jpg,1920,1080,1,276.0,474.0,352.0,541.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0064.jpg,1920,1080,1,321.0,512.6,367.6,586.1
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0091.jpg,1920,1080,1,722.0,563.0,814.0,637.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0101.jpg,1920,1080,1,769.0,625.0,811.0,699.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0127.jpg,1920,1080,1,1163.7,674.0,1263.3,762.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0156.jpg,1920,1080,1,1611.0,816.0,1684.3,916.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_2_f0167.jpg,1920,1080,1,1866.0,889.0,1915.0,995.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0075.jpg,1920,1080,1,1551.0,666.0,1627.0,722.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0088.jpg,1920,1080,1,1362.0,610.8,1449.0,675.3
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0118.jpg,1920,1080,1,1015.3,553.7,1104.7,618.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0139.jpg,1920,1080,1,967.0,588.0,1020.3,666.7
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0160.jpg,1920,1080,1,641.0,517.0,685.0,590.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0179.jpg,1920,1080,1,567.5,534.5,622.0,613.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0207.jpg,1920,1080,1,294.0,494.0,360.0,576.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P3_V2_HB_3_f0221.jpg,1920,1080,1,138.0,470.0,198.0,547.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0078.jpg,1920,1080,1,386.0,974.5,497.0,1078.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0100.jpg,1920,1080,1,777.0,748.2,877.0,845.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0122.jpg,1920,1080,1,1019.5,666.7,1108.0,759.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0145.jpg,1920,1080,1,1220.0,577.0,1296.0,683.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0167.jpg,1920,1080,1,1408.0,470.2,1487.0,555.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0190.jpg,1920,1080,1,1556.0,433.8,1627.5,521.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0212.jpg,1920,1080,1,1687.2,398.2,1753.2,478.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_2_f0235.jpg,1920,1080,1,1870.5,371.0,1918.5,455.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0073.jpg,1920,1080,1,448.0,811.0,517.0,918.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0084.jpg,1920,1080,1,592.0,734.0,643.0,828.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0116.jpg,1920,1080,1,912.0,597.0,977.0,689.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0145.jpg,1920,1080,1,1192.0,494.0,1238.0,578.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0157.jpg,1920,1080,1,1250.0,458.0,1299.0,537.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0184.jpg,1920,1080,1,1422.0,398.0,1466.0,476.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0195.jpg,1920,1080,1,1482.0,372.0,1534.0,451.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V1_HB_4_f0231.jpg,1920,1080,1,1798.0,343.0,1842.0,422.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0045.jpg,1920,1080,1,217.0,973.5,351.0,1078.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0071.jpg,1920,1080,1,497.0,869.0,596.0,974.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0097.jpg,1920,1080,1,896.0,621.0,977.0,708.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0123.jpg,1920,1080,1,1166.2,487.6,1228.8,548.6
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0149.jpg,1920,1080,1,1289.8,468.0,1351.5,551.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0175.jpg,1920,1080,1,1430.3,395.7,1485.7,484.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0201.jpg,1920,1080,1,1698.0,326.8,1757.5,386.8
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_2_f0227.jpg,1920,1080,1,1853.0,349.0,1909.0,422.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0062.jpg,1920,1080,1,0.0,928.0,104.0,1025.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0084.jpg,1920,1080,1,160.8,938.7,260.0,1055.7
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0107.jpg,1920,1080,1,732.0,637.0,784.0,693.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0131.jpg,1920,1080,1,835.5,610.5,895.0,697.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0165.jpg,1920,1080,1,1111.3,506.3,1158.0,592.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0199.jpg,1920,1080,1,1358.0,408.0,1413.0,495.5
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0230.jpg,1920,1080,1,1584.0,346.0,1632.0,420.0
Handgun\Handgun_USRT_CCTV\PCH1_C2_P5_V2_HB_4_f0252.jpg,1920,1080,1,1886.5,281.0,1918.5,345.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0037.jpg,640,480,1,130.0,199.0,146.0,228.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0056.jpg,640,480,1,159.4,204.0,174.4,231.2
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0075.jpg,640,480,1,195.0,213.0,210.0,247.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0094.jpg,640,480,1,247.2,230.2,263.8,264.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0114.jpg,640,480,1,301.4,251.2,322.0,287.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0133.jpg,640,480,1,371.3,278.7,389.7,320.7
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0152.jpg,640,480,1,486.0,318.0,508.0,360.5
Handgun\Handgun_USRT_CCTV\PCH2_C1_P1_V1_HB_1_f0172.jpg,640,480,1,618.5,371.0,638.5,419.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0053.jpg,640,480,1,355.0,289.0,370.0,314.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0067.jpg,640,480,1,317.0,296.5,336.0,324.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0081.jpg,640,480,1,291.2,309.2,309.3,338.7
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0096.jpg,640,480,1,267.2,320.5,286.8,351.8
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0110.jpg,640,480,1,240.3,335.7,256.7,368.3
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0125.jpg,640,480,1,202.0,360.0,222.5,399.8
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0139.jpg,640,480,1,171.0,389.7,194.3,432.7
Handgun\Handgun_USRT_CCTV\PCH2_C1_P2_V1_HB_2_f0154.jpg,640,480,1,135.0,438.5,160.0,478.5
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0043.jpg,640,480,1,0.0,259.0,27.0,310.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0053.jpg,640,480,1,118.3,257.0,156.7,308.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0064.jpg,640,480,1,232.2,259.2,270.0,308.8
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0074.jpg,640,480,1,314.3,254.0,352.3,304.3
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0085.jpg,640,480,1,405.5,253.2,439.8,298.0
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0095.jpg,640,480,1,498.5,249.2,527.0,290.8
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0106.jpg,640,480,1,569.0,242.0,596.5,283.5
Handgun\Handgun_USRT_CCTV\PCH2_C1_P4_V1_HB_2_f0117.jpg,640,480,1,618.5,242.0,638.5,281.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0067.jpg,1920,1080,1,0.0,435.0,52.0,505.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0088.jpg,1920,1080,1,196.0,479.0,269.0,553.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0109.jpg,1920,1080,1,358.8,536.4,423.4,618.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0130.jpg,1920,1080,1,551.1,568.3,616.0,648.5
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0152.jpg,1920,1080,1,785.4,621.7,860.9,713.7
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0173.jpg,1920,1080,1,1061.6,698.7,1142.6,796.8
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0194.jpg,1920,1080,1,1384.3,807.9,1465.7,909.7
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V1_HB_2_f0216.jpg,1920,1080,1,1838.5,957.0,1918.5,1071.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0062.jpg,1920,1080,1,1738.0,717.0,1825.0,785.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0081.jpg,1920,1080,1,1503.6,663.6,1576.8,729.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0100.jpg,1920,1080,1,1284.0,623.5,1352.5,696.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0120.jpg,1920,1080,1,1065.6,587.7,1133.3,666.1
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0139.jpg,1920,1080,1,874.0,562.0,930.0,631.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0159.jpg,1920,1080,1,673.0,538.0,737.0,609.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0195.jpg,1920,1080,1,356.2,504.4,405.0,570.8
Handgun\Handgun_USRT_CCTV\PCH2_C2_P3_V2_HB_1_f0233.jpg,1920,1080,1,0.0,453.0,50.0,520.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0056.jpg,1920,1080,1,157.0,978.5,290.0,1078.5
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0084.jpg,1920,1080,1,624.0,734.0,734.0,827.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0112.jpg,1920,1080,1,927.0,615.0,1007.0,715.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0140.jpg,1920,1080,1,1154.0,507.5,1240.5,592.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0168.jpg,1920,1080,1,1358.0,437.5,1436.0,520.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0196.jpg,1920,1080,1,1530.5,388.0,1600.5,464.9
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0224.jpg,1920,1080,1,1678.0,339.5,1743.5,410.2
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V1_HB_2_f0252.jpg,1920,1080,1,1859.5,329.0,1918.5,401.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0064.jpg,1920,1080,1,262.0,996.5,374.0,1078.5
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0090.jpg,1920,1080,1,686.0,834.0,783.0,942.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0116.jpg,1920,1080,1,989.6,694.2,1072.2,793.4
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0143.jpg,1920,1080,1,1211.0,567.0,1292.0,651.0
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0169.jpg,1920,1080,1,1400.7,485.4,1470.3,570.1
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0196.jpg,1920,1080,1,1541.6,418.7,1596.0,491.3
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0222.jpg,1920,1080,1,1674.6,358.6,1737.3,428.9
Handgun\Handgun_USRT_CCTV\PCH2_C2_P5_V2_HB_2_f0249.jpg,1920,1080,1,1873.5,347.0,1918.5,422.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0039.jpg,640,480,1,117.0,118.0,135.0,145.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0055.jpg,640,480,1,160.7,117.3,177.3,149.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0071.jpg,640,480,1,208.8,124.5,229.3,153.2
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0087.jpg,640,480,1,269.1,128.9,288.9,162.9
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0103.jpg,640,480,1,343.7,139.0,362.7,177.3
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0119.jpg,640,480,1,419.0,155.0,441.0,199.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0135.jpg,640,480,1,512.4,176.0,537.4,226.4
Handgun\Handgun_USRT_CCTV\PCH3_C1_P1_V1_HB_1_f0151.jpg,640,480,1,622.5,201.0,638.5,260.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0024.jpg,640,480,1,0.0,383.0,31.0,450.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0047.jpg,640,480,1,104.0,321.4,135.9,376.7
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0070.jpg,640,480,1,184.8,287.0,214.5,331.2
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0093.jpg,640,480,1,229.0,264.6,256.4,303.1
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0116.jpg,640,480,1,255.7,244.7,277.0,277.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0139.jpg,640,480,1,286.0,234.0,304.0,261.7
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0162.jpg,640,480,1,318.0,232.0,335.0,257.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P2_V1_HB_1_f0185.jpg,640,480,1,357.0,221.0,370.0,245.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0038.jpg,640,480,1,615.5,125.0,638.5,171.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0047.jpg,640,480,1,570.8,120.2,602.0,167.4
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0056.jpg,640,480,1,509.0,120.3,541.0,169.7
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0066.jpg,640,480,1,442.5,104.0,481.0,158.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0075.jpg,640,480,1,365.0,99.0,407.0,162.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0085.jpg,640,480,1,234.0,91.5,279.0,146.5
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0094.jpg,640,480,1,113.0,87.0,154.0,146.0
Handgun\Handgun_USRT_CCTV\PCH3_C1_P4_V1_HB_1_f0104.jpg,640,480,1,0.0,82.0,22.0,143.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0036.jpg,1920,1080,1,1867.0,480.0,1918.0,563.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0056.jpg,1920,1080,1,1513.2,433.7,1583.7,522.2
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0076.jpg,1920,1080,1,1237.5,396.5,1294.0,480.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0096.jpg,1920,1080,1,977.5,361.0,1032.0,442.8
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0116.jpg,1920,1080,1,732.0,340.0,787.0,410.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0136.jpg,1920,1080,1,514.3,312.5,568.5,382.7
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0156.jpg,1920,1080,1,297.0,306.0,347.3,374.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V1_HB_1_f0176.jpg,1920,1080,1,57.0,299.0,116.0,369.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0079.jpg,1920,1080,1,1870.5,488.0,1918.5,572.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0084.jpg,1920,1080,1,1767.0,484.5,1837.8,561.3
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0089.jpg,1920,1080,1,1683.0,468.0,1753.0,549.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0094.jpg,1920,1080,1,1623.4,453.0,1693.4,536.8
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0099.jpg,1920,1080,1,1575.0,453.7,1629.3,532.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0104.jpg,1920,1080,1,1521.0,450.0,1560.0,525.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0109.jpg,1920,1080,1,1456.0,436.0,1496.0,506.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P3_V2_HB_1_f0115.jpg,1920,1080,1,1390.0,424.0,1428.0,488.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0057.jpg,1920,1080,1,1862.5,123.0,1918.5,211.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0080.jpg,1920,1080,1,1680.3,147.0,1755.3,237.5
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0103.jpg,1920,1080,1,1521.0,185.0,1588.0,274.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0126.jpg,1920,1080,1,1349.3,226.5,1428.3,333.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0149.jpg,1920,1080,1,1148.7,301.0,1228.0,420.7
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0172.jpg,1920,1080,1,871.6,385.8,959.0,514.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0195.jpg,1920,1080,1,500.2,484.5,600.7,612.8
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V1_HB_1_f0219.jpg,1920,1080,1,0.0,668.0,84.0,823.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0054.jpg,1920,1080,1,1869.5,140.0,1918.5,215.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0079.jpg,1920,1080,1,1637.7,140.6,1712.0,217.1
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0105.jpg,1920,1080,1,1410.5,158.5,1476.0,238.5
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0131.jpg,1920,1080,1,1249.9,196.9,1309.6,287.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0156.jpg,1920,1080,1,1025.0,255.0,1116.0,357.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0182.jpg,1920,1080,1,781.0,315.0,874.0,429.0
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0208.jpg,1920,1080,1,449.5,405.3,530.7,527.3
Handgun\Handgun_USRT_CCTV\PCH3_C2_P5_V2_HB_1_f0234.jpg,1920,1080,1,0.0,545.0,53.0,674.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0033.jpg,640,480,1,128.0,195.0,144.0,222.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0057.jpg,640,480,1,161.8,207.4,177.0,238.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0081.jpg,640,480,1,203.8,220.4,224.8,254.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0105.jpg,640,480,1,255.8,240.0,275.6,273.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0129.jpg,640,480,1,325.9,264.0,347.0,302.4
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0153.jpg,640,480,1,413.2,295.0,437.2,340.5
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0177.jpg,640,480,1,515.0,330.0,541.0,375.5
Handgun\Handgun_USRT_CCTV\PCH4_C1_P1_V1_HB_1_f0201.jpg,640,480,1,622.5,368.0,638.5,419.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0028.jpg,640,480,1,365.0,294.0,380.0,314.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0045.jpg,640,480,1,333.8,297.3,348.7,321.3
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0062.jpg,640,480,1,300.0,308.0,315.0,336.5
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0079.jpg,640,480,1,263.5,326.5,281.0,356.5
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0096.jpg,640,480,1,242.9,342.4,265.3,376.3
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0113.jpg,640,480,1,218.5,362.3,244.8,399.3
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0130.jpg,640,480,1,174.0,397.2,204.4,435.6
Handgun\Handgun_USRT_CCTV\PCH4_C1_P2_V1_HB_2_f0147.jpg,640,480,1,111.0,451.5,132.0,478.5
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0044.jpg,640,480,1,7.0,304.0,51.0,356.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0054.jpg,640,480,1,141.3,299.7,183.0,346.7
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0065.jpg,640,480,1,282.0,284.2,329.2,330.8
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0076.jpg,640,480,1,396.0,274.7,426.3,321.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0086.jpg,640,480,1,457.2,275.0,496.0,315.2
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0097.jpg,640,480,1,523.0,271.0,557.8,308.4
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0108.jpg,640,480,1,579.0,269.0,614.0,308.0
Handgun\Handgun_USRT_CCTV\PCH4_C1_P4_V1_HB_2_f0119.jpg,640,480,1,619.5,268.0,638.5,304.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0078.jpg,1920,1080,1,1719.0,721.0,1801.0,791.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0102.jpg,1920,1080,1,1416.3,649.0,1488.3,720.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0126.jpg,1920,1080,1,1139.0,609.0,1210.0,680.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0150.jpg,1920,1080,1,907.9,561.6,973.0,627.3
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0174.jpg,1920,1080,1,679.8,528.5,738.9,593.8
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0198.jpg,1920,1080,1,471.2,504.4,532.8,571.8
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0222.jpg,1920,1080,1,265.8,484.0,321.8,548.4
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V1_HB_1_f0247.jpg,1920,1080,1,0.0,467.0,42.0,540.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0048.jpg,1920,1080,1,1759.0,709.0,1828.0,763.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0061.jpg,1920,1080,1,1589.0,677.3,1651.3,733.3
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0074.jpg,1920,1080,1,1438.0,639.0,1498.0,691.7
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0087.jpg,1920,1080,1,1294.2,605.6,1357.4,670.2
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0109.jpg,1920,1080,1,1064.0,580.7,1107.7,636.3
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0122.jpg,1920,1080,1,932.0,558.3,969.3,611.3
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0149.jpg,1920,1080,1,682.0,517.0,711.0,576.0
Handgun\Handgun_USRT_CCTV\PCH4_C2_P3_V2_HB_1_f0221.jpg,1920,1080,1,0.0,444.0,59.0,488.0
